date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:40:50	161252/161252	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:edc91b258bd171be0afe2c63f9ecfcf2%22	https://nailzbydev.com/en-gb/collections/gel-collections/products/trippy-gel-full-collection-15-ml	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/gel-collections/products/trippy-gel-full-collection-15-ml.html	(from https://nailzbydev.com/en-gb/collections/gel-collections)
21:40:51	165003/165003	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:24ef128552dd4a08f208b03ef449b9a7%22	https://nailzbydev.com/en-gb/collections/gel-collections/products/trippy-gel-full-collection	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/gel-collections/products/trippy-gel-full-collection.html	(from https://nailzbydev.com/en-gb/collections/gel-collections)
21:40:52	175106/175106	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:0f94f3a5006a12db9e3cce7dcce12262%22	https://nailzbydev.com/en-gb/collections/gel-collections/products/the-candy-shop-gel-collection	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/gel-collections/products/the-candy-shop-gel-collection.html	(from https://nailzbydev.com/en-gb/collections/gel-collections)
21:40:52	195683/195683	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:294ec4b7529bd427db4cd4a01401d8e8%22	https://nailzbydev.com/en-gb/collections/gel-collections/products/90s-baby-dream-jellys-collection	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/gel-collections/products/90s-baby-dream-jellys-collection.html	(from https://nailzbydev.com/en-gb/collections/gel-collections)
21:40:53	178735/178735	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:3eff0b0e3e7ca259d1eaf1668ee3ba03%22	https://nailzbydev.com/en-gb/collections/gel-collections/products/the-y2k-summer-collection	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/gel-collections/products/the-y2k-summer-collection.html	(from https://nailzbydev.com/en-gb/collections/gel-collections)
21:40:54	151460/151460	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:5596672d988e8cf70b83232701dbac3f%22	https://nailzbydev.com/en-gb/collections/gel-collections/products/the-sweet-pastels-collection	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/gel-collections/products/the-sweet-pastels-collection.html	(from https://nailzbydev.com/en-gb/collections/gel-collections)
21:40:54	168374/168374	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:29be59e83c5492e1a0347aa219bdab46%22	https://nailzbydev.com/en-gb/collections/gel-collections/products/primary-collection	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/gel-collections/products/primary-collection.html	(from https://nailzbydev.com/en-gb/collections/gel-collections)
21:40:55	148776/148776	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:7dc1951d5c551bbf6552d82aeb4a1345%22	https://nailzbydev.com/en-gb/collections/gel-collections/products/full-liner-gel-collection	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/gel-collections/products/full-liner-gel-collection.html	(from https://nailzbydev.com/en-gb/collections/gel-collections)
21:40:56	175107/175107	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:286cf72acac915a2b6bd9de7cf0df18b%22	https://nailzbydev.com/en-gb/collections/gel-collections/products/i-m-sprung-gel-collection	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/gel-collections/products/i-m-sprung-gel-collection.html	(from https://nailzbydev.com/en-gb/collections/gel-collections)
21:40:56	174421/174421	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:0aede87059e7a8a52a5b11294c99de6f%22	https://nailzbydev.com/en-gb/collections/gel-collections/products/trippin-on-you-gel-collection	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/gel-collections/products/trippin-on-you-gel-collection.html	(from https://nailzbydev.com/en-gb/collections/gel-collections)
21:40:57	182658/182658	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:b5bb41a8705d09b0065956c57262f5ab%22	https://nailzbydev.com/en-gb/collections/gel-collections/products/heavenly-french-gel-collection	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/gel-collections/products/heavenly-french-gel-collection.html	(from https://nailzbydev.com/en-gb/collections/gel-collections)
21:40:58	179183/179183	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:e6871aeb00aa48a9d08e7a9aea98e486%22	https://nailzbydev.com/en-gb/collections/gel-collections/products/the-complexion-gel-collection	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/gel-collections/products/the-complexion-gel-collection.html	(from https://nailzbydev.com/en-gb/collections/gel-collections)
21:40:58	171923/171923	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:2581c9f30bafecfb988a60410555cb78%22	https://nailzbydev.com/en-gb/collections/gel-collections/products/i-slay-nails-gel-collection	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/gel-collections/products/i-slay-nails-gel-collection.html	(from https://nailzbydev.com/en-gb/collections/gel-collections)
21:40:59	153073/153073	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:54c85ec945dfc14261538ee6d41c5f72%22	https://nailzbydev.com/en-gb/collections/gel-collections/products/cozy-winter-gel-collection	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/gel-collections/products/cozy-winter-gel-collection.html	(from https://nailzbydev.com/en-gb/collections/gel-collections)
21:41:00	177433/177433	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:64c84131495c291fe018332ffecdae18%22	https://nailzbydev.com/en-gb/collections/gel-collections/products/the-nail-tech-who-stole-christmas-gel-collection	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/gel-collections/products/the-nail-tech-who-stole-christmas-gel-collection.html	(from https://nailzbydev.com/en-gb/collections/gel-collections)
21:41:00	29531/29531	---MCZ	200	added ('OK')	application/atom+xml	etag:%22cacheable:ccbdc29be58cb74e5c38447ba120c2b6%22	https://nailzbydev.com/en-gb/collections/3d-gel.atom	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/3d-gel.atom	(from https://nailzbydev.com/en-gb/collections/3d-gel)
21:41:00	16769/16769	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:94d516295067ebf56467de86c63759ae%22	https://nailzbydev.com/en-gb/collections/3d-gel.oembed	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/3d-gel.oembed	(from https://nailzbydev.com/en-gb/collections/3d-gel)
21:41:01	245377/245377	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:d1a2ab958107695d9e638e2912d21c07%22	https://nailzbydev.com/en-gb/collections/3d-gel/products/trippy-gel-3d-sculpting-gel-5-ml	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/3d-gel/products/trippy-gel-3d-sculpting-gel-5-ml.html	(from https://nailzbydev.com/en-gb/collections/3d-gel)
21:41:02	239652/239652	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:adc8933b7ccd2793ce131cda4bb09ea1%22	https://nailzbydev.com/en-gb/collections/3d-gel/products/copy-of-trippy-gel-3d-sculpting-gel-15-ml	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/3d-gel/products/copy-of-trippy-gel-3d-sculpting-gel-15-ml.html	(from https://nailzbydev.com/en-gb/collections/3d-gel)
21:41:03	164964/164964	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:b746bd902e4d8d37efc634f490918517%22	https://nailzbydev.com/en-gb/collections/3d-gel/products/trippy-gel-full-collection	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/3d-gel/products/trippy-gel-full-collection.html	(from https://nailzbydev.com/en-gb/collections/3d-gel)
21:41:03	161213/161213	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:45df35c739baee71c9d9b5f4e7780949%22	https://nailzbydev.com/en-gb/collections/3d-gel/products/trippy-gel-full-collection-15-ml	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/3d-gel/products/trippy-gel-full-collection-15-ml.html	(from https://nailzbydev.com/en-gb/collections/3d-gel)
21:41:04	149443/149443	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:acae4c761eeedf1979659699f0f4be05%22	https://nailzbydev.com/en-gb/collections/3d-gel/products/copy-of-shading-gel	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/3d-gel/products/copy-of-shading-gel.html	(from https://nailzbydev.com/en-gb/collections/3d-gel)
21:41:05	161858/161858	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:5cd74e240d7f37157e45556bece84379%22	https://nailzbydev.com/en-gb/collections/3d-gel/products/shading-gel	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/3d-gel/products/shading-gel.html	(from https://nailzbydev.com/en-gb/collections/3d-gel)
21:41:05	147827/147827	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:a0e79026bb4934758069005688907725%22	https://nailzbydev.com/en-gb/collections/3d-gel/products/blooming-gel	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/3d-gel/products/blooming-gel.html	(from https://nailzbydev.com/en-gb/collections/3d-gel)
21:41:06	144496/144496	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:92886a28871e1371b28109fc51256792%22	https://nailzbydev.com/en-gb/collections/3d-gel/products/foil-transfer-gel	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/3d-gel/products/foil-transfer-gel.html	(from https://nailzbydev.com/en-gb/collections/3d-gel)
21:41:07	142133/142133	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:346700334f65db5e35622a0dd69c2356%22	https://nailzbydev.com/en-gb/collections/3d-gel/products/gel-primer	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/3d-gel/products/gel-primer.html	(from https://nailzbydev.com/en-gb/collections/3d-gel)
21:41:07	144856/144856	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:6e51f2066bbae51066b180a202c335bc%22	https://nailzbydev.com/en-gb/collections/3d-gel/products/spider-gel-black	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/3d-gel/products/spider-gel-black.html	(from https://nailzbydev.com/en-gb/collections/3d-gel)
21:41:08	144778/144778	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:ffece94c3bb95f217df7dd17dce57a46%22	https://nailzbydev.com/en-gb/collections/3d-gel/products/spider-gel-white	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/3d-gel/products/spider-gel-white.html	(from https://nailzbydev.com/en-gb/collections/3d-gel)
21:41:08	4484/4484	---MCZ	200	added ('OK')	application/atom+xml	etag:%22cacheable:19f61f84bc0f427fe97d3c36ef286130%22	https://nailzbydev.com/en-gb/collections/bling-gel.atom	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/bling-gel.atom	(from https://nailzbydev.com/en-gb/collections/bling-gel)
21:41:09	2677/2677	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:2e777a0a6da62863d93e977f1fef2827%22	https://nailzbydev.com/en-gb/collections/bling-gel.oembed	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/bling-gel.oembed	(from https://nailzbydev.com/en-gb/collections/bling-gel)
21:41:10	154764/154764	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:ab4c6ea1a8447a781881a99f6b8b1f67%22	https://nailzbydev.com/en-gb/collections/bling-gel/products/bling-gel-us-only	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/bling-gel/products/bling-gel-us-only.html	(from https://nailzbydev.com/en-gb/collections/bling-gel)
21:41:11	145888/145888	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:45eaaca5b73090e52c7987e305eb4dd3%22	https://nailzbydev.com/en-gb/collections/bling-gel/products/bling-bundle	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/bling-gel/products/bling-bundle.html	(from https://nailzbydev.com/en-gb/collections/bling-gel)
21:41:11	22252/22252	---MCZ	200	added ('OK')	application/atom+xml	etag:%22cacheable:44ad79a056008d05f86179bb6da6f0c2%22	https://nailzbydev.com/en-gb/collections/bundles-kits.atom	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/bundles-kits.atom	(from https://nailzbydev.com/en-gb/collections/bundles-kits)
21:41:11	16097/16097	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:af1ab85148292ee67a2a52b065f959e9%22	https://nailzbydev.com/en-gb/collections/bundles-kits.oembed	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/bundles-kits.oembed	(from https://nailzbydev.com/en-gb/collections/bundles-kits)
21:41:12	158946/158946	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:6c1d1f17e45dcc89bace01837e7938df%22	https://nailzbydev.com/en-gb/collections/bundles-kits/products/my-essentials-brush-kit	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/bundles-kits/products/my-essentials-brush-kit.html	(from https://nailzbydev.com/en-gb/collections/bundles-kits)
21:41:13	149734/149734	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:ffc5acbd12d9c8d28c596f4431dc1b3a%22	https://nailzbydev.com/en-gb/collections/bundles-kits/products/black-white-art-bundle	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/bundles-kits/products/black-white-art-bundle.html	(from https://nailzbydev.com/en-gb/collections/bundles-kits)
21:41:13	166478/166478	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:9d72ef30bf200e41cbc4201b47391cfc%22	https://nailzbydev.com/en-gb/collections/bundles-kits/products/the-luxury-artist-kit	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/bundles-kits/products/the-luxury-artist-kit.html	(from https://nailzbydev.com/en-gb/collections/bundles-kits)
21:41:13	154289/154289	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:12fab97cd8cdd630de749737bda6ad5c%22	https://nailzbydev.com/en-gb/collections/bundles-kits/products/advanced-artist-kit	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/bundles-kits/products/advanced-artist-kit.html	(from https://nailzbydev.com/en-gb/collections/bundles-kits)
21:41:14	155602/155602	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:43922abd59934f76154176f226c11373%22	https://nailzbydev.com/en-gb/collections/bundles-kits/products/dev-z-design-bundle-new	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/bundles-kits/products/dev-z-design-bundle-new.html	(from https://nailzbydev.com/en-gb/collections/bundles-kits)
21:41:15	154421/154421	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:47da2da21f7cb739883e912c8c70ffb5%22	https://nailzbydev.com/en-gb/collections/bundles-kits/products/copy-of-the-og-bundle	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/bundles-kits/products/copy-of-the-og-bundle.html	(from https://nailzbydev.com/en-gb/collections/bundles-kits)
21:41:16	145389/145389	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:18e0c562c11008c5c1a57a7d4e96cefb%22	https://nailzbydev.com/en-gb/collections/bundles-kits/products/bling-bundle	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/bundles-kits/products/bling-bundle.html	(from https://nailzbydev.com/en-gb/collections/bundles-kits)
21:41:17	154355/154355	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:3378cff1a99060fd2eb7791b1a85a138%22	https://nailzbydev.com/en-gb/collections/bundles-kits/products/the-diamond-duo%f0%9f%92%97%f0%9f%92%8e	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/bundles-kits/products/the-diamond-duo%f0%9f%92%97%f0%9f%92%8e.html	(from https://nailzbydev.com/en-gb/collections/bundles-kits)
21:41:17	35584/35584	---MCZ	200	added ('OK')	application/atom+xml	etag:%22cacheable:547d29c51f5ae9a5e56d82008daa8c4f%22	https://nailzbydev.com/en-gb/collections/all-nail-art.atom	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/all-nail-art.atom	(from https://nailzbydev.com/en-gb/collections/all-nail-art)
21:41:18	232610/232610	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:dac5a4d8f9c1bcdedb93aaf8d91b273b%22	https://nailzbydev.com/en-gb/collections/all-nail-art?page=2	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/all-nail-art4658.html	(from https://nailzbydev.com/en-gb/collections/all-nail-art)
21:41:18	49863/49863	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:9283226a776d67583c6b0fd27c203b16%22	https://nailzbydev.com/en-gb/collections/all-nail-art.oembed	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/all-nail-art.oembed	(from https://nailzbydev.com/en-gb/collections/all-nail-art)
21:41:19	146232/146232	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:b9ce32ab67a89c064e25737e1bfae049%22	https://nailzbydev.com/en-gb/collections/all-nail-art/products/holo-foils	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/all-nail-art/products/holo-foils.html	(from https://nailzbydev.com/en-gb/collections/all-nail-art)
21:41:19	148622/148622	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:f8271a079063f3e24c4ab06138105c8f%22	https://nailzbydev.com/en-gb/collections/all-nail-art/products/metallic-foils	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/all-nail-art/products/metallic-foils.html	(from https://nailzbydev.com/en-gb/collections/all-nail-art)
21:41:20	149225/149225	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:758978647f66e3904377a6549e7f599d%22	https://nailzbydev.com/en-gb/collections/all-nail-art/products/silver-gold-star-glitter	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/all-nail-art/products/silver-gold-star-glitter.html	(from https://nailzbydev.com/en-gb/collections/all-nail-art)
21:41:21	149752/149752	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:2f0a3a5ee4d53d5aa913823d06e3a059%22	https://nailzbydev.com/en-gb/collections/all-nail-art/products/summer-hearts-glitter	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/all-nail-art/products/summer-hearts-glitter.html	(from https://nailzbydev.com/en-gb/collections/all-nail-art)
21:41:21	149659/149659	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:eea8c57bd3670188cf43f213851d6c0a%22	https://nailzbydev.com/en-gb/collections/all-nail-art/products/summer-butterfly-glitter	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/all-nail-art/products/summer-butterfly-glitter.html	(from https://nailzbydev.com/en-gb/collections/all-nail-art)
21:41:22	146788/146788	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:c002fa35dbb350797653b404cfae34b7%22	https://nailzbydev.com/en-gb/collections/all-nail-art/products/6-piece-holo-glitter	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/all-nail-art/products/6-piece-holo-glitter.html	(from https://nailzbydev.com/en-gb/collections/all-nail-art)
21:41:23	142566/142566	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:dc1ceda683d2d672ed6e7b61a9b3be20%22	https://nailzbydev.com/en-gb/collections/all-nail-art/products/bubblegum-sticky-tack	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/all-nail-art/products/bubblegum-sticky-tack.html	(from https://nailzbydev.com/en-gb/collections/all-nail-art)
21:41:23	141818/141818	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:a1682562668c7e0e5577fbc1deaba2ed%22	https://nailzbydev.com/en-gb/collections/all-nail-art/products/red-hearts-glitter	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/all-nail-art/products/red-hearts-glitter.html	(from https://nailzbydev.com/en-gb/collections/all-nail-art)
21:41:24	142489/142489	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:2c3554e10769f1a4ee2d75e63207964b%22	https://nailzbydev.com/en-gb/collections/all-nail-art/products/pink-black-y2k-glitter	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/all-nail-art/products/pink-black-y2k-glitter.html	(from https://nailzbydev.com/en-gb/collections/all-nail-art)
21:41:25	142318/142318	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:c751874920741ca45f09445a6767f0ee%22	https://nailzbydev.com/en-gb/collections/all-nail-art/products/iridescent-film	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/all-nail-art/products/iridescent-film.html	(from https://nailzbydev.com/en-gb/collections/all-nail-art)
21:41:25	146738/146738	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:1bbdce91c4ea3c32d68103ec190b045d%22	https://nailzbydev.com/en-gb/collections/all-nail-art/products/precious-heart-pearls	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/all-nail-art/products/precious-heart-pearls.html	(from https://nailzbydev.com/en-gb/collections/all-nail-art)
21:41:26	149938/149938	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:ffab19aa6a755542ba5f8759f37cf6f6%22	https://nailzbydev.com/en-gb/collections/all-nail-art/products/color-changing-spring-charms	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/all-nail-art/products/color-changing-spring-charms.html	(from https://nailzbydev.com/en-gb/collections/all-nail-art)
21:41:27	147558/147558	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:4a935a2d0c67d8601bb4d6bba6524320%22	https://nailzbydev.com/en-gb/collections/all-nail-art/products/airbrush-twinkle-stickers	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/all-nail-art/products/airbrush-twinkle-stickers.html	(from https://nailzbydev.com/en-gb/collections/all-nail-art)
21:41:27	147441/147441	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:d663ef3d330ffd581fc23d0c44c4940f%22	https://nailzbydev.com/en-gb/collections/all-nail-art/products/airbrush-star-stickers	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/all-nail-art/products/airbrush-star-stickers.html	(from https://nailzbydev.com/en-gb/collections/all-nail-art)
21:41:28	147557/147557	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:50906d79b479aca1cc62d281f43e2c91%22	https://nailzbydev.com/en-gb/collections/all-nail-art/products/airbrush-butterfly-stickers	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/all-nail-art/products/airbrush-butterfly-stickers.html	(from https://nailzbydev.com/en-gb/collections/all-nail-art)
21:41:28	147514/147514	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:365db618c64d525f8b139fa2d992b043%22	https://nailzbydev.com/en-gb/collections/all-nail-art/products/airbrush-hearts-stickers	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/all-nail-art/products/airbrush-hearts-stickers.html	(from https://nailzbydev.com/en-gb/collections/all-nail-art)
21:41:29	142309/142309	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:ea05d026c794ae8be5eb4c72db1994c2%22	https://nailzbydev.com/en-gb/collections/all-nail-art/products/butterfly-glitter	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/all-nail-art/products/butterfly-glitter.html	(from https://nailzbydev.com/en-gb/collections/all-nail-art)
21:41:30	149249/149249	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:421324ab70f5b14e81aaec90f66ef091%22	https://nailzbydev.com/en-gb/collections/all-nail-art/products/twinkle-glitter	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/all-nail-art/products/twinkle-glitter.html	(from https://nailzbydev.com/en-gb/collections/all-nail-art)
21:41:30	163742/163742	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:4b8e9252bb68fbd4dc003449c747db36%22	https://nailzbydev.com/en-gb/collections/all-nail-art/products/flatback-bubblez	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/all-nail-art/products/flatback-bubblez.html	(from https://nailzbydev.com/en-gb/collections/all-nail-art)
21:41:31	148514/148514	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:a66928915f66b0ba7cfbe313662e6225%22	https://nailzbydev.com/en-gb/collections/all-nail-art/products/flamin-smiley-stickerz	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/all-nail-art/products/flamin-smiley-stickerz.html	(from https://nailzbydev.com/en-gb/collections/all-nail-art)
21:41:32	157574/157574	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:10154daf50f3aead0b672a2e48d4cf70%22	https://nailzbydev.com/en-gb/collections/all-nail-art/products/bling-bling-box-1000-pieces	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/all-nail-art/products/bling-bling-box-1000-pieces.html	(from https://nailzbydev.com/en-gb/collections/all-nail-art)
21:41:32	151365/151365	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:aeb7a60b865ef2c8c1a219819121d4dd%22	https://nailzbydev.com/en-gb/collections/all-nail-art/products/sweet-dreams-box	C:/Users/jesus/OneDrive/Desktop/nailz/www.nailzbydev.com/nailzbydev.com/en-gb/collections/all-nail-art/products/sweet-dreams-box.html	(from https://nailzbydev.com/en-gb/collections/all-nail-art)
